,H_IDNUM1,GEREG,GESTFIPS,HRHTYPE,HEFAMINC,H_MONTH,H_YEAR,H_HHNUM,H_LIVQRT,H_RESPNM,H_TYPE,H_TELHHD,H_TELAVL,H_TELINT,H_TENURE,H1TENURE,H1LIVQRT,H1TELHHD,H1TELAVL,H1TELINT,H_NUMPER,H_HHTYPE,H_TYPEBC,GESTCEN,CARE_VAL,HALMVAL,HALM_YN,HCHAMP,HCSPVAL,HCSP_YN,HDISVAL,HDIS_YN,HDIVVAL,HDIV_YN,HEARNVAL,HEDVAL,HED_YN,HENGAST,HENGVAL,HFINVAL,HFIN_YN,HFLUNCH,HFLUNNO,HFOODMO,HFOODNO,HFOODSP,HFRVAL,HH5TO18,HHINC,HHI_YN,HHOTLUN,HHOTNO,HHPOS,HHSTATUS,HINC_FR,HINC_SE,HINC_UC,HINC_WC,HINC_WS,HINTVAL,HINT_YN,HLORENT,HMCAID,HMCARE,HNUMFAM,HOIVAL,HOI_YN,HOTHVAL,HPAWVAL,HPAW_YN,HPCTCUT,HPRES_MORT,HPROP_VAL,HPUBLIC,HRECORD,HRETVAL,HRET_YN,HRNTVAL,HRNT_YN,HRNUMWIC,HRPAIDCC,HRWICYN,HSEVAL,HSSIVAL,HSSI_YN,HSSVAL,HSS_YN,HSUP_WGT,HSURVAL,HSUR_YN,HTOP5PCT,HTOTVAL,HUCVAL,HUNDER15,HUNDER18,HUNITS,HVETVAL,HVET_YN,HWCVAL,HWSVAL,H_SEQ,I_CAREVAL,I_HENGAS,I_HENGVA,I_HFLUNC,I_HFLUNN,I_HFOODM,I_HFOODN,I_HFOODS,I_HHOTLU,I_HHOTNO,I_HLOREN,I_HPUBLI,I_HUNITS,I_PROPVAL,TCARE_VAL,THPROP_VAL,GTCBSA,GTCO,GTCBSAST,GTCBSASZ,GTCSA,GTMETSTA,GTINDVPC,H_MIS,H_IDNUM2,MMYY
3956,565374130808501,4.0,56.0,1.0,8.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,30000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,200.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,20600.0,0.0,2.0,9.0,2.0,100000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20400.0,1.0,486562.0,0.0,2.0,2.0,50600.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,30000.0,3957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3957,193255060051661,4.0,56.0,1.0,16.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,198.0,1.0,275000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,15202.0,0.0,2.0,20.0,1.0,800000.0,0.0,1.0,0.0,2.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13000.0,1.0,483390.0,0.0,2.0,1.0,290202.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,275000.0,3958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
3958,050610784553532,4.0,56.0,1.0,14.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,88000.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,36.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,14.0,2.0,220000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,313152.0,0.0,2.0,2.0,88000.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,88000.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
3959,610006885396176,4.0,56.0,1.0,13.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,80000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,13.0,2.0,275000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,80000.0,0.0,2.0,0.0,2.0,499471.0,0.0,2.0,2.0,80000.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3960,061467003450223,4.0,56.0,1.0,14.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,104000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,41.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,8004.0,0.0,2.0,16.0,1.0,200000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,485262.0,0.0,2.0,2.0,112004.0,8000.0,1.0,1.0,1.0,0.0,2.0,0.0,104000.0,3961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
3961,056585401230505,4.0,56.0,6.0,13.0,3.0,2017.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,41000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,144.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,144.0,0.0,2.0,8.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,428447.0,0.0,2.0,2.0,41144.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,41000.0,3962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
3962,351161013450750,4.0,56.0,7.0,10.0,3.0,2017.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,300.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,464843.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3963.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3963,504350813052658,4.0,56.0,1.0,15.0,3.0,2017.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,83.0,5400.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,100.0,1.0,115500.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,50.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,150.0,0.0,2.0,16.0,1.0,210000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,500.0,0.0,2.0,0.0,2.0,314364.0,0.0,2.0,2.0,115650.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,115000.0,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
3964,518020111074649,4.0,56.0,7.0,13.0,3.0,2017.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,35000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,7.0,1.0,150000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,471650.0,0.0,2.0,2.0,35000.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,35000.0,3965.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3965,050610976208000,4.0,56.0,0.0,-1.0,3.0,2017.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
3966,465129130404819,4.0,56.0,7.0,10.0,3.0,2017.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,64.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,18123.0,0.0,2.0,4.0,1.0,450000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18059.0,1.0,494393.0,0.0,2.0,2.0,18123.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
3967,711661019950724,4.0,56.0,6.0,9.0,3.0,2017.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,42500.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,462134.0,0.0,2.0,2.0,42500.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,42500.0,3968.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
3968,281168016150375,4.0,56.0,1.0,14.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,83.0,5400.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,80000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1000.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1000.0,0.0,2.0,14.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,430508.0,0.0,2.0,2.0,81000.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,80000.0,3969.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
3969,523070910015652,4.0,56.0,4.0,9.0,3.0,2017.0,1.0,5.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,83.0,4400.0,0.0,2.0,2.0,6540.0,1.0,0.0,2.0,0.0,2.0,42000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,6540.0,0.0,2.0,9.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,427779.0,0.0,2.0,2.0,48540.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,42000.0,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3970,513550219075674,4.0,56.0,1.0,15.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,270000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,25.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,25.0,0.0,2.0,20.0,2.0,250000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,430508.0,0.0,2.0,1.0,270025.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,270000.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
3971,070096268509851,4.0,56.0,1.0,15.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,99.0,1.0,63000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,20.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,120.0,0.0,2.0,11.0,1.0,300000.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,25000.0,0.0,2.0,0.0,2.0,474234.0,0.0,2.0,2.0,63120.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,38000.0,3972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
3972,711761009950727,4.0,56.0,6.0,4.0,3.0,2017.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,9060.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9060.0,1.0,340996.0,0.0,2.0,2.0,9060.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
3973,265677190908615,4.0,56.0,1.0,12.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,64.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,39723.0,0.0,2.0,7.0,2.0,300000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,39659.0,1.0,486562.0,0.0,2.0,2.0,39723.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3974,189785060266500,4.0,56.0,7.0,13.0,3.0,2017.0,1.0,1.0,1.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,14736.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,3132.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11604.0,1.0,569623.0,0.0,2.0,2.0,14736.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3975.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3975,641930175051205,4.0,56.0,1.0,14.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,12.0,1.0,94000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,12.0,0.0,2.0,15.0,1.0,110000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,437511.0,0.0,2.0,2.0,94012.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,94000.0,3976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3976,701521451610081,4.0,56.0,4.0,12.0,3.0,2017.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,54000.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,22.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,577.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,577.0,0.0,2.0,10.0,1.0,140000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,308139.0,0.0,2.0,2.0,54577.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,54000.0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
3977,600520987051105,4.0,56.0,0.0,-1.0,3.0,2017.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,6011.0,032017
3978,965683190305009,4.0,56.0,1.0,6.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,130000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,17.0,1.0,160000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,487133.0,0.0,2.0,2.0,130000.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,130000.0,3979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,5111.0,032017
3979,509506377610569,4.0,56.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,6111.0,032017
3980,664990360981005,4.0,56.0,6.0,12.0,3.0,2017.0,1.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,91000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,15.0,1.0,200000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,444640.0,0.0,2.0,2.0,91001.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,91000.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,5011.0,032017
